,State,Mobility Type,t,Observed h(t),Fitted h(t)
15411,Nevada,retail_and_recreation_percent_change_from_baseline,58,0.010730148,0.009396121006738088
15412,Nevada,retail_and_recreation_percent_change_from_baseline,59,0.009174968,0.008453104911025112
15413,Nevada,retail_and_recreation_percent_change_from_baseline,60,0.007562921,0.00753700932626163
15414,Nevada,retail_and_recreation_percent_change_from_baseline,61,0.005883226,0.006657412672293644
15415,Nevada,retail_and_recreation_percent_change_from_baseline,62,0.003986449,0.005822870609691623
15416,Nevada,retail_and_recreation_percent_change_from_baseline,63,0.002025373,0.005040674422688299
15417,Nevada,retail_and_recreation_percent_change_from_baseline,64,0.0,0.00431665675367613
15418,Nevada,transit_stations_percent_change_from_baseline,0,0.0,0.0
15419,Nevada,transit_stations_percent_change_from_baseline,1,0.000345065,0.0003838364883584703
15420,Nevada,transit_stations_percent_change_from_baseline,2,0.0006791,0.0007518456188445228
15421,Nevada,transit_stations_percent_change_from_baseline,3,0.001016409,0.0011045167830945621
15422,Nevada,transit_stations_percent_change_from_baseline,4,0.001329309,0.0014423259630087677
15423,Nevada,transit_stations_percent_change_from_baseline,5,0.001654123,0.0017657360481816288
15424,Nevada,transit_stations_percent_change_from_baseline,6,0.001975768,0.002075197166545903
15425,Nevada,transit_stations_percent_change_from_baseline,7,0.002314728,0.0023711470108765797
15426,Nevada,transit_stations_percent_change_from_baseline,8,0.00260161,0.0026540111586496763
15427,Nevada,transit_stations_percent_change_from_baseline,9,0.002917131,0.0029242033846273484
15428,Nevada,transit_stations_percent_change_from_baseline,10,0.003154502,0.003182125966032279
15429,Nevada,transit_stations_percent_change_from_baseline,11,0.003471542,0.003428169980344578
15430,Nevada,transit_stations_percent_change_from_baseline,12,0.003744066,0.003662715595823477
15431,Nevada,transit_stations_percent_change_from_baseline,13,0.004019326,0.003886132354886629
15432,Nevada,transit_stations_percent_change_from_baseline,14,0.004293051,0.004098779450493766
15433,Nevada,transit_stations_percent_change_from_baseline,15,0.004540603,0.004301005995687408
15434,Nevada,transit_stations_percent_change_from_baseline,16,0.004771732,0.004493151286445296
15435,Nevada,transit_stations_percent_change_from_baseline,17,0.004998083,0.0046755450579989335
15436,Nevada,transit_stations_percent_change_from_baseline,18,0.005288709,0.004848507734771175
15437,Nevada,transit_stations_percent_change_from_baseline,19,0.00551513,0.005012350674083598
15438,Nevada,transit_stations_percent_change_from_baseline,20,0.00574905,0.005167376403781838
15439,Nevada,transit_stations_percent_change_from_baseline,21,0.005865428,0.005313878853924179
15440,Nevada,transit_stations_percent_change_from_baseline,22,0.006065311,0.005452143582675799
15441,Nevada,transit_stations_percent_change_from_baseline,23,0.006257241,0.005582447996548006
15442,Nevada,transit_stations_percent_change_from_baseline,24,0.006464025,0.005705061565118777
15443,Nevada,transit_stations_percent_change_from_baseline,25,0.00644473,0.005820246030367838
15444,Nevada,transit_stations_percent_change_from_baseline,26,0.006641735,0.005928255610756585
15445,Nevada,transit_stations_percent_change_from_baseline,27,0.006820782,0.006029337200180083
15446,Nevada,transit_stations_percent_change_from_baseline,28,0.006968113,0.0061237305619154725
15447,Nevada,transit_stations_percent_change_from_baseline,29,0.007132347,0.006211668517688305
15448,Nevada,transit_stations_percent_change_from_baseline,30,0.007269686,0.00629337713197535
15449,Nevada,transit_stations_percent_change_from_baseline,31,0.007391895,0.006369075891659775
15450,Nevada,transit_stations_percent_change_from_baseline,32,0.007512038,0.006438977881151827
15451,Nevada,transit_stations_percent_change_from_baseline,33,0.007651364,0.006503289953085461
15452,Nevada,transit_stations_percent_change_from_baseline,34,0.00780472,0.006562212894698784
15453,Nevada,transit_stations_percent_change_from_baseline,35,0.007899639,0.006615941590003631
15454,Nevada,transit_stations_percent_change_from_baseline,36,0.007955497,0.006664665177847104
15455,Nevada,transit_stations_percent_change_from_baseline,37,0.008023774,0.006708567205965415
15456,Nevada,transit_stations_percent_change_from_baseline,38,0.008074713,0.00674782578112809
15457,Nevada,transit_stations_percent_change_from_baseline,39,0.008138698,0.006782613715468134
15458,Nevada,transit_stations_percent_change_from_baseline,40,0.008138698,0.006813098669091634
15459,Nevada,transit_stations_percent_change_from_baseline,41,0.008105226,0.006839443289057883
15460,Nevada,transit_stations_percent_change_from_baseline,42,0.008099721,0.00686180534481911
15461,Nevada,transit_stations_percent_change_from_baseline,43,0.008068448,0.006880337860206614
15462,Nevada,transit_stations_percent_change_from_baseline,44,0.008087994,0.006895189242048159
15463,Nevada,transit_stations_percent_change_from_baseline,45,0.0081521,0.006906503405499393
15464,Nevada,transit_stations_percent_change_from_baseline,46,0.008159215,0.006914419896170076
15465,Nevada,transit_stations_percent_change_from_baseline,47,0.008171704,0.006919074009124002
15466,Nevada,transit_stations_percent_change_from_baseline,48,0.008173482,0.006920596904829575
15467,Nevada,transit_stations_percent_change_from_baseline,49,0.008050518,0.006919115722136212
15468,Nevada,transit_stations_percent_change_from_baseline,50,0.008012707,0.006914753688349871
15469,Nevada,transit_stations_percent_change_from_baseline,51,0.007938936,0.006907630226479277
15470,Nevada,transit_stations_percent_change_from_baseline,52,0.007805508,0.006897861059722769
15471,Nevada,transit_stations_percent_change_from_baseline,53,0.007660962,0.0068855583132638775
15472,Nevada,transit_stations_percent_change_from_baseline,54,0.007475109,0.006870830613442208
15473,Nevada,transit_stations_percent_change_from_baseline,55,0.007345928,0.006853783184364611
15474,Nevada,transit_stations_percent_change_from_baseline,56,0.007315712,0.006834517942019976
15475,Nevada,transit_stations_percent_change_from_baseline,57,0.007196828,0.0068131335859595125
15476,Nevada,transit_stations_percent_change_from_baseline,58,0.007004821,0.006789725688602945
15477,Nevada,transit_stations_percent_change_from_baseline,59,0.006960753,0.00676438678222948
15478,Nevada,transit_stations_percent_change_from_baseline,60,0.006932741,0.006737206443711061
15479,Nevada,transit_stations_percent_change_from_baseline,61,0.006985924,0.006708271377044054
15480,Nevada,transit_stations_percent_change_from_baseline,62,0.006980185,0.0066776654937340755
15481,Nevada,transit_stations_percent_change_from_baseline,63,0.006934063,0.006645469991087427
15482,Nevada,transit_stations_percent_change_from_baseline,64,0.006807981,0.006611763428461286
15483,Nevada,transit_stations_percent_change_from_baseline,65,0.006597846,0.006576621801523533
15484,Nevada,transit_stations_percent_change_from_baseline,66,0.006196351,0.006540118614571847
15485,Nevada,transit_stations_percent_change_from_baseline,67,0.005768544,0.006502324950960577
15486,Nevada,transit_stations_percent_change_from_baseline,68,0.005311392,0.006463309541682632
15487,Nevada,transit_stations_percent_change_from_baseline,69,0.004880665,0.0064231388321525215
15488,Nevada,transit_stations_percent_change_from_baseline,70,0.004399744,0.006381877047235597
15489,Nevada,transit_stations_percent_change_from_baseline,71,0.003931848,0.006339586254567411
15490,Nevada,transit_stations_percent_change_from_baseline,72,0.003484443,0.006296326426206028
15491,Nevada,transit_stations_percent_change_from_baseline,73,0.003031953,0.006252155498659148
15492,Nevada,transit_stations_percent_change_from_baseline,74,0.002558023,0.006207129431326838
15493,Nevada,transit_stations_percent_change_from_baseline,75,0.00206629,0.006161302263399661
15494,Nevada,transit_stations_percent_change_from_baseline,76,0.00156451,0.006114726169251071
15495,Nevada,transit_stations_percent_change_from_baseline,77,0.001059371,0.0060674515123619885
15496,Nevada,transit_stations_percent_change_from_baseline,78,0.000536564,0.006019526897814504
15497,Nevada,transit_stations_percent_change_from_baseline,79,0.0,0.005970999223390793
15498,Nevada,workplaces_percent_change_from_baseline,0,0.0,0.0
15499,Nevada,workplaces_percent_change_from_baseline,1,0.000465907,0.0005418025173100936
15500,Nevada,workplaces_percent_change_from_baseline,2,0.000918514,0.001056175618850672
15501,Nevada,workplaces_percent_change_from_baseline,3,0.001364117,0.001544160290654227
15502,Nevada,workplaces_percent_change_from_baseline,4,0.001793227,0.002006762646074625
15503,Nevada,workplaces_percent_change_from_baseline,5,0.002228783,0.002444954860319356
15504,Nevada,workplaces_percent_change_from_baseline,6,0.002646334,0.002859676202709781
15505,Nevada,workplaces_percent_change_from_baseline,7,0.003076447,0.003251834061901884
15506,Nevada,workplaces_percent_change_from_baseline,8,0.003465425,0.0036223049486335643
15507,Nevada,workplaces_percent_change_from_baseline,9,0.003840659,0.003971935471913554
15508,Nevada,workplaces_percent_change_from_baseline,10,0.004198922,0.004301543287551616
15509,Nevada,workplaces_percent_change_from_baseline,11,0.00454335,0.004611918018968324
15510,Nevada,workplaces_percent_change_from_baseline,12,0.004876149,0.00490382215064626
15511,Nevada,workplaces_percent_change_from_baseline,13,0.00519773,0.0051779918947735615
15512,Nevada,workplaces_percent_change_from_baseline,14,0.005500853,0.0054351380317181385
15513,Nevada,workplaces_percent_change_from_baseline,15,0.00575674,0.005675946725009858
15514,Nevada,workplaces_percent_change_from_baseline,16,0.006030201,0.00590108031152206
15515,Nevada,workplaces_percent_change_from_baseline,17,0.006295448,0.0061111780675445525
15516,Nevada,workplaces_percent_change_from_baseline,18,0.006547125,0.006306856951433388
15517,Nevada,workplaces_percent_change_from_baseline,19,0.006749288,0.006488712323511681
15518,Nevada,workplaces_percent_change_from_baseline,20,0.0070046,0.006657318643882049
15519,Nevada,workplaces_percent_change_from_baseline,21,0.007275657,0.0068132301487962765
15520,Nevada,workplaces_percent_change_from_baseline,22,0.007502022,0.006956981506211977
15521,Nevada,workplaces_percent_change_from_baseline,23,0.00773799,0.007089088451149846
15522,Nevada,workplaces_percent_change_from_baseline,24,0.007955332,0.007210048401448841
15523,Nevada,workplaces_percent_change_from_baseline,25,0.008145156,0.007320341054500396
15524,Nevada,workplaces_percent_change_from_baseline,26,0.00832999,0.007420428965526748
15525,Nevada,workplaces_percent_change_from_baseline,27,0.008543589,0.007510758107952701
15526,Nevada,workplaces_percent_change_from_baseline,28,0.008790172,0.007591758416404589
15527,Nevada,workplaces_percent_change_from_baseline,29,0.00893878,0.00766384431285511
15528,Nevada,workplaces_percent_change_from_baseline,30,0.009082737,0.007727415216417855
15529,Nevada,workplaces_percent_change_from_baseline,31,0.009222369,0.007782856037280872
15530,Nevada,workplaces_percent_change_from_baseline,32,0.009357987,0.00783053765525459
15531,Nevada,workplaces_percent_change_from_baseline,33,0.00946032,0.00787081738339555
15532,Nevada,workplaces_percent_change_from_baseline,34,0.00955786,0.007904039417154176
15533,Nevada,workplaces_percent_change_from_baseline,35,0.009589811,0.007930535269481684
15534,Nevada,workplaces_percent_change_from_baseline,36,0.009666684,0.007950624192318607
15535,Nevada,workplaces_percent_change_from_baseline,37,0.009717795,0.00796461358487515
15536,Nevada,workplaces_percent_change_from_baseline,38,0.009752795,0.00797279938910149
15537,Nevada,workplaces_percent_change_from_baseline,39,0.009760512,0.007975466472734605
15538,Nevada,workplaces_percent_change_from_baseline,40,0.009729469,0.007972889000296884
15539,Nevada,workplaces_percent_change_from_baseline,41,0.009712837,0.007965330792410727
15540,Nevada,workplaces_percent_change_from_baseline,42,0.009634828,0.007953045673782671
15541,Nevada,workplaces_percent_change_from_baseline,43,0.008678855,0.00793627781020025
15542,Nevada,workplaces_percent_change_from_baseline,44,0.008569328,0.007915262034874625
15543,Nevada,workplaces_percent_change_from_baseline,45,0.008451095,0.007890224164452293
15544,Nevada,workplaces_percent_change_from_baseline,46,0.008332316,0.007861381305009614
15545,Nevada,workplaces_percent_change_from_baseline,47,0.008212223,0.007828942148334668
15546,Nevada,workplaces_percent_change_from_baseline,48,0.008195098,0.0077931072587919615
15547,Nevada,workplaces_percent_change_from_baseline,49,0.008159531,0.007754069351056818
15548,Nevada,workplaces_percent_change_from_baseline,50,0.008863045,0.0077120135589977025
15549,Nevada,workplaces_percent_change_from_baseline,51,0.008656988,0.007667117695976673
15550,Nevada,workplaces_percent_change_from_baseline,52,0.008403278,0.007619552506829988
15551,Nevada,workplaces_percent_change_from_baseline,53,0.008123213,0.007569481911783234
15552,Nevada,workplaces_percent_change_from_baseline,54,0.007795423,0.007517063242547775
15553,Nevada,workplaces_percent_change_from_baseline,55,0.007430956,0.00746244747083803
15554,Nevada,workplaces_percent_change_from_baseline,56,0.007058482,0.007405779429541869
15555,Nevada,workplaces_percent_change_from_baseline,57,0.006621093,0.00734719802676972
15556,Nevada,workplaces_percent_change_from_baseline,58,0.006157759,0.00728683645300104
15557,Nevada,workplaces_percent_change_from_baseline,59,0.005660397,0.007224822381540471
15558,Nevada,workplaces_percent_change_from_baseline,60,0.00512367,0.007161278162489611
15559,Nevada,workplaces_percent_change_from_baseline,61,0.004564109,0.0070963210104341935
15560,Nevada,workplaces_percent_change_from_baseline,62,0.003992461,0.007030063186040518
15561,Nevada,workplaces_percent_change_from_baseline,63,0.003413231,0.006962612171749205
15562,Nevada,workplaces_percent_change_from_baseline,64,0.002773928,0.0068940708417487345
15563,Nevada,workplaces_percent_change_from_baseline,65,0.002112953,0.006824537626405707
15564,Nevada,workplaces_percent_change_from_baseline,66,0.001430306,0.006754106671323602
15565,Nevada,workplaces_percent_change_from_baseline,67,0.000726988,0.006682867991196536
15566,Nevada,workplaces_percent_change_from_baseline,68,0.0,0.006610907618619625
15567,New Hampshire,grocery_and_pharmacy_percent_change_from_baseline,0,0.0,0.0
15568,New Hampshire,grocery_and_pharmacy_percent_change_from_baseline,1,0.000575398,0.0005102779670977862
15569,New Hampshire,grocery_and_pharmacy_percent_change_from_baseline,2,0.001173461,0.0010205559341955725
